Date,key,value
2021-05-02T08:00:00.00+05:30,death,215542
2021-05-02T08:00:00.00+05:30,total_confirmed_cases,19557457
2021-05-03T08:00:00.00+05:30,active_cases,3413642
2021-05-03T08:00:00.00+05:30,cured,16293003
2021-05-03T08:00:00.00+05:30,death,218959
2021-05-03T08:00:00.00+05:30,total_confirmed_cases,19925604
2021-05-04T08:00:00.00+05:30,active_cases,3447133
2021-05-04T08:00:00.00+05:30,cured,16613292
2021-05-04T08:00:00.00+05:30,death,222408
2021-05-04T08:00:00.00+05:30,total_confirmed_cases,20282833
2021-05-05T08:00:00.00+05:30,active_cases,3487229
2021-05-05T08:00:00.00+05:30,cured,16951731
2021-05-05T08:00:00.00+05:30,death,226188
2021-05-05T08:00:00.00+05:30,total_confirmed_cases,20665148
2021-05-06T08:00:00.00+05:30,active_cases,3566398
2021-05-06T08:00:00.00+05:30,cured,17280844
2021-05-06T08:00:00.00+05:30,death,230168
2021-05-06T08:00:00.00+05:30,total_confirmed_cases,21077410
2021-05-07T08:00:00.00+05:30,active_cases,3645164
2021-05-07T08:00:00.00+05:30,cured,17612351
2021-05-07T08:00:00.00+05:30,death,234083
2021-05-07T08:00:00.00+05:30,total_confirmed_cases,21491598
2021-05-08T08:00:00.00+05:30,active_cases,3723446
2021-05-08T08:00:00.00+05:30,cured,17930960
2021-05-08T08:00:00.00+05:30,death,238270
2021-05-08T08:00:00.00+05:30,total_confirmed_cases,21892676
2021-05-09T08:00:00.00+05:30,active_cases,3736648
2021-05-09T08:00:00.00+05:30,cured,18317404
2021-05-09T08:00:00.00+05:30,death,242362
2021-05-09T08:00:00.00+05:30,total_confirmed_cases,22296414
2021-05-10T08:00:00.00+05:30,active_cases,3745237
2021-05-10T08:00:00.00+05:30,cured,18671222
2021-05-10T08:00:00.00+05:30,death,246116
2021-05-10T08:00:00.00+05:30,total_confirmed_cases,22662575
2021-05-11T08:00:00.00+05:30,active_cases,3715221
2021-05-11T08:00:00.00+05:30,cured,19027304
2021-05-11T08:00:00.00+05:30,death,249992
2021-05-11T08:00:00.00+05:30,total_confirmed_cases,22992517
2021-05-12T08:00:00.00+05:30,active_cases,3704099
2021-05-12T08:00:00.00+05:30,cured,19382642
2021-05-12T08:00:00.00+05:30,death,254197
2021-05-12T08:00:00.00+05:30,total_confirmed_cases,23340938
2021-05-13T08:00:00.00+05:30,active_cases,3710525
2021-05-13T08:00:00.00+05:30,cured,19734823
2021-05-13T08:00:00.00+05:30,death,258317
2021-05-13T08:00:00.00+05:30,total_confirmed_cases,23703665
2021-05-14T08:00:00.00+05:30,active_cases,3704893
2021-05-14T08:00:00.00+05:30,cured,20079599
2021-05-14T08:00:00.00+05:30,death,262317
2021-05-14T08:00:00.00+05:30,total_confirmed_cases,24046809
2021-05-15T08:00:00.00+05:30,active_cases,3673802
2021-05-15T08:00:00.00+05:30,cured,20432898
2021-05-15T08:00:00.00+05:30,death,266207
2021-05-15T08:00:00.00+05:30,total_confirmed_cases,24372907
2021-05-16T08:00:00.00+05:30,active_cases,3618458
2021-05-16T08:00:00.00+05:30,cured,20795335
2021-05-16T08:00:00.00+05:30,death,270284
2021-05-16T08:00:00.00+05:30,total_confirmed_cases,24684077
2021-05-17T08:00:00.00+05:30,active_cases,3516997
2021-05-17T08:00:00.00+05:30,cured,21174076
2021-05-17T08:00:00.00+05:30,death,274390
2021-05-17T08:00:00.00+05:30,total_confirmed_cases,24965463
2021-05-18T08:00:00.00+05:30,active_cases,3353765
2021-05-18T08:00:00.00+05:30,cured,21596512
2021-05-18T08:00:00.00+05:30,death,278719
2021-05-18T08:00:00.00+05:30,total_confirmed_cases,25228996
2021-05-19T08:00:00.00+05:30,active_cases,3226719
2021-05-19T08:00:00.00+05:30,cured,21986363
2021-05-19T08:00:00.00+05:30,death,283248
2021-05-19T08:00:00.00+05:30,total_confirmed_cases,25496330
2021-05-20T08:00:00.00+05:30,active_cases,3129878
2021-05-20T08:00:00.00+05:30,cured,22355440
2021-05-20T08:00:00.00+05:30,death,287122
2021-05-20T08:00:00.00+05:30,total_confirmed_cases,25772440
2021-05-21T08:00:00.00+05:30,active_cases,3027925
2021-05-21T08:00:00.00+05:30,cured,22712735
2021-05-21T08:00:00.00+05:30,death,291331
2021-05-21T08:00:00.00+05:30,total_confirmed_cases,26031991
2021-05-22T08:00:00.00+05:30,active_cases,2923400
2021-05-22T08:00:00.00+05:30,cured,23070365
2021-05-22T08:00:00.00+05:30,death,295525
2021-05-22T08:00:00.00+05:30,total_confirmed_cases,26289290
2021-05-23T08:00:00.00+05:30,active_cases,2805399
2021-05-23T08:00:00.00+05:30,cured,23425467
2021-05-23T08:00:00.00+05:30,death,299266
2021-05-23T08:00:00.00+05:30,total_confirmed_cases,26530132
2021-05-24T08:00:00.00+05:30,active_cases,2720716
2021-05-24T08:00:00.00+05:30,cured,23728011
2021-05-24T08:00:00.00+05:30,death,303720
2021-05-24T08:00:00.00+05:30,total_confirmed_cases,26752447
2021-05-25T08:00:00.00+05:30,active_cases,2586782
2021-05-25T08:00:00.00+05:30,cured,24054861
2021-05-25T08:00:00.00+05:30,death,307231
2021-05-25T08:00:00.00+05:30,total_confirmed_cases,26948874
2021-05-26T08:00:00.00+05:30,active_cases,2495591
2021-05-26T08:00:00.00+05:30,cured,24350816
2021-05-26T08:00:00.00+05:30,death,311388
2021-05-26T08:00:00.00+05:30,total_confirmed_cases,27157795
2021-05-27T08:00:00.00+05:30,active_cases,2419907
2021-05-27T08:00:00.00+05:30,cured,24633951
2021-05-27T08:00:00.00+05:30,death,315235
2021-05-27T08:00:00.00+05:30,total_confirmed_cases,27369093
2021-05-28T08:00:00.00+05:30,active_cases,2343152
2021-05-28T08:00:00.00+05:30,cured,24893410
2021-05-28T08:00:00.00+05:30,death,318895
2021-05-28T08:00:00.00+05:30,total_confirmed_cases,27555457
2021-05-29T08:00:00.00+05:30,active_cases,2228724
2021-05-29T08:00:00.00+05:30,cured,25178011
2021-05-29T08:00:00.00+05:30,death,322512
2021-05-29T08:00:00.00+05:30,total_confirmed_cases,27729247
2021-05-30T08:00:00.00+05:30,active_cases,2114508
2021-05-30T08:00:00.00+05:30,cured,25454320
2021-05-30T08:00:00.00+05:30,death,325972
2021-05-30T08:00:00.00+05:30,total_confirmed_cases,27894800
2021-05-31T08:00:00.00+05:30,active_cases,2026092
2021-05-31T08:00:00.00+05:30,cured,25692342
2021-05-31T08:00:00.00+05:30,death,329100
2021-05-31T08:00:00.00+05:30,total_confirmed_cases,28047534
2021-06-01T08:00:00.00+05:30,active_cases,1895520
2021-06-01T08:00:00.00+05:30,cured,25947629
2021-06-01T08:00:00.00+05:30,death,331895
2021-06-01T08:00:00.00+05:30,total_confirmed_cases,28175044
2021-06-02T08:00:00.00+05:30,active_cases,1793645
2021-06-02T08:00:00.00+05:30,cured,26179085
2021-06-02T08:00:00.00+05:30,death,335102
2021-06-02T08:00:00.00+05:30,total_confirmed_cases,28307832
2021-06-03T08:00:00.00+05:30,active_cases,1713413
2021-06-03T08:00:00.00+05:30,cured,26390584
2021-06-03T08:00:00.00+05:30,death,337989
2021-06-03T08:00:00.00+05:30,total_confirmed_cases,28441986
2021-06-04T08:00:00.00+05:30,active_cases,1635993
2021-06-04T08:00:00.00+05:30,cured,26597655
2021-06-04T08:00:00.00+05:30,death,340702
2021-06-04T08:00:00.00+05:30,total_confirmed_cases,28574350
2021-06-05T08:00:00.00+05:30,active_cases,1555248
2021-06-05T08:00:00.00+05:30,cured,26795549
2021-06-05T08:00:00.00+05:30,death,344082
2021-06-05T08:00:00.00+05:30,total_confirmed_cases,28694879
2021-06-06T08:00:00.00+05:30,active_cases,1477799
2021-06-06T08:00:00.00+05:30,cured,26984781
2021-06-06T08:00:00.00+05:30,death,346759
2021-06-06T08:00:00.00+05:30,total_confirmed_cases,28809339
2021-06-07T08:00:00.00+05:30,active_cases,1401609
2021-06-07T08:00:00.00+05:30,cured,27159180
2021-06-07T08:00:00.00+05:30,death,349186
2021-06-07T08:00:00.00+05:30,total_confirmed_cases,28909975
2021-06-08T08:00:00.00+05:30,active_cases,1303702
2021-06-08T08:00:00.00+05:30,cured,27341462
2021-06-08T08:00:00.00+05:30,death,351309
2021-06-08T08:00:00.00+05:30,total_confirmed_cases,28996473
2021-06-09T08:00:00.00+05:30,active_cases,1231415
2021-06-09T08:00:00.00+05:30,cured,27504126
2021-06-09T08:00:00.00+05:30,death,353528
2021-06-09T08:00:00.00+05:30,total_confirmed_cases,29089069
2021-06-10T08:00:00.00+05:30,active_cases,1167952
2021-06-10T08:00:00.00+05:30,cured,27655493
2021-06-10T08:00:00.00+05:30,death,359676
2021-06-10T08:00:00.00+05:30,total_confirmed_cases,29183121
2021-06-11T08:00:00.00+05:30,active_cases,1121671
2021-06-11T08:00:00.00+05:30,cured,27790073
2021-06-11T08:00:00.00+05:30,death,363079
2021-06-11T08:00:00.00+05:30,total_confirmed_cases,29274823
2021-06-12T08:00:00.00+05:30,active_cases,1080690
2021-06-12T08:00:00.00+05:30,cured,27911384
2021-06-12T08:00:00.00+05:30,death,367081
2021-06-12T08:00:00.00+05:30,total_confirmed_cases,29359155
2021-06-13T08:00:00.00+05:30,active_cases,1026159
2021-06-13T08:00:00.00+05:30,cured,28043446
2021-06-13T08:00:00.00+05:30,death,370384
2021-06-13T08:00:00.00+05:30,total_confirmed_cases,29439989
2021-06-14T08:00:00.00+05:30,active_cases,973158
2021-06-14T08:00:00.00+05:30,cured,28162947
2021-06-14T08:00:00.00+05:30,death,374305
2021-06-14T08:00:00.00+05:30,total_confirmed_cases,29510410
2021-06-15T08:00:00.00+05:30,active_cases,913378
2021-06-15T08:00:00.00+05:30,cured,28280472
2021-06-15T08:00:00.00+05:30,death,377031
2021-06-15T08:00:00.00+05:30,total_confirmed_cases,29570881
2021-06-16T08:00:00.00+05:30,active_cases,865432
2021-06-16T08:00:00.00+05:30,cured,28388100
2021-06-16T08:00:00.00+05:30,death,379573
2021-06-16T08:00:00.00+05:30,total_confirmed_cases,29633105
2021-06-17T08:00:00.00+05:30,active_cases,826740
2021-06-17T08:00:00.00+05:30,cured,28491670
2021-06-17T08:00:00.00+05:30,death,381903
2021-06-17T08:00:00.00+05:30,total_confirmed_cases,29700313
2021-06-18T08:00:00.00+05:30,active_cases,798656
2021-06-18T08:00:00.00+05:30,cured,28580647
2021-06-18T08:00:00.00+05:30,death,383490
2021-06-18T08:00:00.00+05:30,total_confirmed_cases,29762793
2021-06-19T08:00:00.00+05:30,active_cases,760019
2021-06-19T08:00:00.00+05:30,cured,28678390
2021-06-19T08:00:00.00+05:30,death,385137
2021-06-19T08:00:00.00+05:30,total_confirmed_cases,29823546
2021-06-20T08:00:00.00+05:30,active_cases,729243
2021-06-20T08:00:00.00+05:30,cured,28766009
2021-06-20T08:00:00.00+05:30,death,386713
2021-06-20T08:00:00.00+05:30,total_confirmed_cases,29881965
2021-06-21T08:00:00.00+05:30,active_cases,702887
2021-06-21T08:00:00.00+05:30,cured,28844199
2021-06-21T08:00:00.00+05:30,death,388135
2021-06-21T08:00:00.00+05:30,total_confirmed_cases,29935221
2021-06-22T08:00:00.00+05:30,active_cases,662521
2021-06-22T08:00:00.00+05:30,cured,28926038
2021-06-22T08:00:00.00+05:30,death,389302
2021-06-22T08:00:00.00+05:30,total_confirmed_cases,29977861
2021-06-23T08:00:00.00+05:30,active_cases,643194
2021-06-23T08:00:00.00+05:30,cured,28994855
2021-06-23T08:00:00.00+05:30,death,390660
2021-06-23T08:00:00.00+05:30,total_confirmed_cases,30028709
2021-06-24T08:00:00.00+05:30,active_cases,627057
2021-06-24T08:00:00.00+05:30,cured,29063740
2021-06-24T08:00:00.00+05:30,death,391981
2021-06-24T08:00:00.00+05:30,total_confirmed_cases,30082778
2021-06-25T08:00:00.00+05:30,active_cases,612868
2021-06-25T08:00:00.00+05:30,cured,29128267
2021-06-25T08:00:00.00+05:30,death,393310
2021-06-25T08:00:00.00+05:30,total_confirmed_cases,30134445
2021-06-26T08:00:00.00+05:30,active_cases,595565
2021-06-26T08:00:00.00+05:30,cured,29193085
2021-06-26T08:00:00.00+05:30,death,394493
2021-06-26T08:00:00.00+05:30,total_confirmed_cases,30183143
2021-06-27T08:00:00.00+05:30,active_cases,586403
2021-06-27T08:00:00.00+05:30,cured,29251029
2021-06-27T08:00:00.00+05:30,death,395751
2021-06-27T08:00:00.00+05:30,total_confirmed_cases,30233183
2021-06-28T08:00:00.00+05:30,active_cases,572994
2021-06-28T08:00:00.00+05:30,cured,29309607
2021-06-28T08:00:00.00+05:30,death,396730
2021-06-28T08:00:00.00+05:30,total_confirmed_cases,30279331
2021-06-29T08:00:00.00+05:30,active_cases,552659
2021-06-29T08:00:00.00+05:30,cured,29366601
2021-06-29T08:00:00.00+05:30,death,397637
2021-06-29T08:00:00.00+05:30,total_confirmed_cases,30316897
2021-06-30T08:00:00.00+05:30,active_cases,537064
2021-06-30T08:00:00.00+05:30,cured,29427330
2021-06-30T08:00:00.00+05:30,death,398454
2021-06-30T08:00:00.00+05:30,total_confirmed_cases,30362848
2021-07-01T08:00:00.00+05:30,active_cases,523257
2021-07-01T08:00:00.00+05:30,cured,29488918
2021-07-01T08:00:00.00+05:30,death,399459
2021-07-01T08:00:00.00+05:30,total_confirmed_cases,30411634
2021-07-02T08:00:00.00+05:30,active_cases,509637
2021-07-02T08:00:00.00+05:30,cured,29548302
2021-07-02T08:00:00.00+05:30,death,400312
2021-07-02T08:00:00.00+05:30,total_confirmed_cases,30458251
2021-07-03T08:00:00.00+05:30,active_cases,495533
2021-07-03T08:00:00.00+05:30,cured,29605779
2021-07-03T08:00:00.00+05:30,death,401050
2021-07-03T08:00:00.00+05:30,total_confirmed_cases,30502362
2021-07-04T08:00:00.00+05:30,active_cases,485350
2021-07-04T08:00:00.00+05:30,cured,29658078
2021-07-04T08:00:00.00+05:30,death,402005
2021-07-04T08:00:00.00+05:30,total_confirmed_cases,30545433
2021-07-05T08:00:00.00+05:30,active_cases,482071
2021-07-05T08:00:00.00+05:30,cured,29700430
2021-07-05T08:00:00.00+05:30,death,402728
2021-07-05T08:00:00.00+05:30,total_confirmed_cases,30585229
2021-07-06T08:00:00.00+05:30,active_cases,464357
2021-07-06T08:00:00.00+05:30,cured,29752294
2021-07-06T08:00:00.00+05:30,death,403281
2021-07-06T08:00:00.00+05:30,total_confirmed_cases,30619932
2021-07-07T08:00:00.00+05:30,active_cases,459920
2021-07-07T08:00:00.00+05:30,cured,29799534
2021-07-07T08:00:00.00+05:30,death,404211
2021-07-07T08:00:00.00+05:30,total_confirmed_cases,30663665
2021-07-08T08:00:00.00+05:30,active_cases,460704
2021-07-08T08:00:00.00+05:30,cured,29843825
2021-07-08T08:00:00.00+05:30,death,405028
2021-07-08T08:00:00.00+05:30,total_confirmed_cases,30709557
2021-07-09T08:00:00.00+05:30,active_cases,458727
2021-07-09T08:00:00.00+05:30,cured,29888284
2021-07-09T08:00:00.00+05:30,death,405939
2021-07-09T08:00:00.00+05:30,total_confirmed_cases,30752950
2021-07-10T08:00:00.00+05:30,active_cases,455033
2021-07-10T08:00:00.00+05:30,cured,29933538
2021-07-10T08:00:00.00+05:30,death,407145
2021-07-10T08:00:00.00+05:30,total_confirmed_cases,30795716
2021-07-11T08:00:00.00+05:30,active_cases,454118
2021-07-11T08:00:00.00+05:30,cured,29975064
2021-07-11T08:00:00.00+05:30,death,408040
2021-07-11T08:00:00.00+05:30,total_confirmed_cases,30837222
2021-07-12T08:00:00.00+05:30,active_cases,450899
2021-07-12T08:00:00.00+05:30,cured,30014713
2021-07-12T08:00:00.00+05:30,death,408764
2021-07-12T08:00:00.00+05:30,total_confirmed_cases,30874376
2021-07-13T08:00:00.00+05:30,active_cases,431315
2021-07-13T08:00:00.00+05:30,cured,30063720
2021-07-13T08:00:00.00+05:30,death,410784
2021-07-13T08:00:00.00+05:30,total_confirmed_cases,30905819
2021-07-14T08:00:00.00+05:30,active_cases,429946
2021-07-14T08:00:00.00+05:30,cured,30104720
2021-07-14T08:00:00.00+05:30,death,411408
2021-07-14T08:00:00.00+05:30,total_confirmed_cases,30946074
2021-07-15T08:00:00.00+05:30,active_cases,432041
2021-07-15T08:00:00.00+05:30,cured,30143850
2021-07-15T08:00:00.00+05:30,death,411989
2021-07-15T08:00:00.00+05:30,total_confirmed_cases,30987880
2021-07-16T08:00:00.00+05:30,active_cases,430422
2021-07-16T08:00:00.00+05:30,cured,30183876
2021-07-16T08:00:00.00+05:30,death,412531
2021-07-16T08:00:00.00+05:30,total_confirmed_cases,31026829
2021-07-17T08:00:00.00+05:30,active_cases,424025
2021-07-17T08:00:00.00+05:30,cured,30227792
2021-07-17T08:00:00.00+05:30,death,413091
2021-07-17T08:00:00.00+05:30,total_confirmed_cases,31064908
2021-07-18T08:00:00.00+05:30,active_cases,422660
2021-07-18T08:00:00.00+05:30,cured,30269796
2021-07-18T08:00:00.00+05:30,death,413609
2021-07-18T08:00:00.00+05:30,total_confirmed_cases,31106065
2021-07-19T08:00:00.00+05:30,active_cases,421665
2021-07-19T08:00:00.00+05:30,cured,30308456
2021-07-19T08:00:00.00+05:30,death,414108
2021-07-19T08:00:00.00+05:30,total_confirmed_cases,31144229
2021-07-20T08:00:00.00+05:30,active_cases,406130
2021-07-20T08:00:00.00+05:30,cured,30353710
2021-07-20T08:00:00.00+05:30,death,414482
2021-07-20T08:00:00.00+05:30,total_confirmed_cases,31174322
2021-07-21T08:00:00.00+05:30,active_cases,421665
2021-07-21T08:00:00.00+05:30,cured,30308456
2021-07-21T08:00:00.00+05:30,death,414108
2021-07-21T08:00:00.00+05:30,total_confirmed_cases,31144229
2021-07-22T08:00:00.00+05:30,active_cases,409394
2021-07-22T08:00:00.00+05:30,cured,30429339
2021-07-22T08:00:00.00+05:30,death,418987
2021-07-22T08:00:00.00+05:30,total_confirmed_cases,31257720
2021-07-23T08:00:00.00+05:30,active_cases,405513
2021-07-23T08:00:00.00+05:30,cured,30468079
2021-07-23T08:00:00.00+05:30,death,419470
2021-07-23T08:00:00.00+05:30,total_confirmed_cases,31293062
2021-07-24T08:00:00.00+05:30,active_cases,408977
2021-07-24T08:00:00.00+05:30,cured,30503166
2021-07-24T08:00:00.00+05:30,death,420016
2021-07-24T08:00:00.00+05:30,total_confirmed_cases,31332159
2021-07-25T08:00:00.00+05:30,active_cases,408212
2021-07-25T08:00:00.00+05:30,cured,30543138
2021-07-25T08:00:00.00+05:30,death,420551
2021-07-25T08:00:00.00+05:30,total_confirmed_cases,31371901
2021-07-26T08:00:00.00+05:30,active_cases,411189
2021-07-26T08:00:00.00+05:30,cured,30579106
2021-07-26T08:00:00.00+05:30,death,420967
2021-07-26T08:00:00.00+05:30,total_confirmed_cases,31411262
2021-07-27T08:00:00.00+05:30,active_cases,398100
2021-07-27T08:00:00.00+05:30,cured,30621469
2021-07-27T08:00:00.00+05:30,death,421382
2021-07-27T08:00:00.00+05:30,total_confirmed_cases,31440951
2021-07-28T08:00:00.00+05:30,active_cases,399436
2021-07-28T08:00:00.00+05:30,cured,30663147
2021-07-28T08:00:00.00+05:30,death,422022
2021-07-28T08:00:00.00+05:30,total_confirmed_cases,31484605
2021-07-29T08:00:00.00+05:30,active_cases,403840
2021-07-29T08:00:00.00+05:30,cured,30701612
2021-07-29T08:00:00.00+05:30,death,422662
2021-07-29T08:00:00.00+05:30,total_confirmed_cases,31528114
2021-07-30T08:00:00.00+05:30,active_cases,405155
2021-07-30T08:00:00.00+05:30,cured,30743972
2021-07-30T08:00:00.00+05:30,death,423217
2021-07-30T08:00:00.00+05:30,total_confirmed_cases,31572344
2021-07-31T08:00:00.00+05:30,active_cases,408920
2021-07-31T08:00:00.00+05:30,cured,30781263
2021-07-31T08:00:00.00+05:30,death,423810
2021-07-31T08:00:00.00+05:30,total_confirmed_cases,31613993
2021-08-01T08:00:00.00+05:30,active_cases,410952
2021-08-01T08:00:00.00+05:30,cured,30820521
2021-08-01T08:00:00.00+05:30,death,424351
2021-08-01T08:00:00.00+05:30,total_confirmed_cases,31655824
2021-08-02T08:00:00.00+05:30,active_cases,413718
2021-08-02T08:00:00.00+05:30,cured,30857467
2021-08-02T08:00:00.00+05:30,death,424773
2021-08-02T08:00:00.00+05:30,total_confirmed_cases,31695958
2021-08-03T08:00:00.00+05:30,active_cases,404958
2021-08-03T08:00:00.00+05:30,cured,30896354
2021-08-03T08:00:00.00+05:30,death,425195
2021-08-03T08:00:00.00+05:30,total_confirmed_cases,31726507
2021-08-04T08:00:00.00+05:30,active_cases,410353
2021-08-04T08:00:00.00+05:30,cured,30933022
2021-08-04T08:00:00.00+05:30,death,425757
2021-08-04T08:00:00.00+05:30,total_confirmed_cases,31769132
2021-08-05T08:00:00.00+05:30,active_cases,411076
2021-08-05T08:00:00.00+05:30,cured,30974748
2021-08-05T08:00:00.00+05:30,death,426290
2021-08-05T08:00:00.00+05:30,total_confirmed_cases,31812114
2021-08-06T08:00:00.00+05:30,active_cases,414159
2021-08-06T08:00:00.00+05:30,cured,31015844
2021-08-06T08:00:00.00+05:30,death,426754
2021-08-06T08:00:00.00+05:30,total_confirmed_cases,31856757
2021-08-07T08:00:00.00+05:30,active_cases,412153
2021-08-07T08:00:00.00+05:30,cured,31055861
2021-08-07T08:00:00.00+05:30,death,427371
2021-08-07T08:00:00.00+05:30,total_confirmed_cases,31895385
2021-08-08T08:00:00.00+05:30,active_cases,406822
2021-08-08T08:00:00.00+05:30,cured,31099771
2021-08-08T08:00:00.00+05:30,death,427862
2021-08-08T08:00:00.00+05:30,total_confirmed_cases,31934455
2021-08-09T08:00:00.00+05:30,active_cases,402188
2021-08-09T08:00:00.00+05:30,cured,31139457
2021-08-09T08:00:00.00+05:30,death,428309
2021-08-09T08:00:00.00+05:30,total_confirmed_cases,31969954
2021-08-10T08:00:00.00+05:30,active_cases,388508
2021-08-10T08:00:00.00+05:30,cured,31180968
2021-08-10T08:00:00.00+05:30,death,428682
2021-08-10T08:00:00.00+05:30,total_confirmed_cases,31998158
2021-08-11T08:00:00.00+05:30,active_cases,386351
2021-08-11T08:00:00.00+05:30,cured,31220981
2021-08-11T08:00:00.00+05:30,death,429179
2021-08-11T08:00:00.00+05:30,total_confirmed_cases,32036511
2021-08-12T08:00:00.00+05:30,active_cases,387987
2021-08-12T08:00:00.00+05:30,cured,31260050
2021-08-12T08:00:00.00+05:30,death,429669
2021-08-12T08:00:00.00+05:30,total_confirmed_cases,32077706
2021-08-13T08:00:00.00+05:30,active_cases,385227
2021-08-13T08:00:00.00+05:30,cured,31302345
2021-08-13T08:00:00.00+05:30,death,430254
2021-08-13T08:00:00.00+05:30,total_confirmed_cases,32117826
2021-08-14T08:00:00.00+05:30,active_cases,387673
2021-08-14T08:00:00.00+05:30,cured,31338088
2021-08-14T08:00:00.00+05:30,death,430732
2021-08-14T08:00:00.00+05:30,total_confirmed_cases,32156493
2021-08-15T08:00:00.00+05:30,active_cases,385336
2021-08-15T08:00:00.00+05:30,cured,31376015
2021-08-15T08:00:00.00+05:30,death,431225
2021-08-15T08:00:00.00+05:30,total_confirmed_cases,32192576
2021-08-16T08:00:00.00+05:30,active_cases,381947
2021-08-16T08:00:00.00+05:30,cured,31411924
2021-08-16T08:00:00.00+05:30,death,431642
2021-08-16T08:00:00.00+05:30,total_confirmed_cases,32225513
2021-08-17T08:00:00.00+05:30,active_cases,369846
2021-08-17T08:00:00.00+05:30,cured,31448754
2021-08-17T08:00:00.00+05:30,death,432079
2021-08-17T08:00:00.00+05:30,total_confirmed_cases,32250679
2021-08-18T08:00:00.00+05:30,active_cases,367415
2021-08-18T08:00:00.00+05:30,cured,31485923
2021-08-18T08:00:00.00+05:30,death,432519
2021-08-18T08:00:00.00+05:30,total_confirmed_cases,32285857
2021-08-19T08:00:00.00+05:30,active_cases,364129
2021-08-19T08:00:00.00+05:30,cured,31525080
2021-08-19T08:00:00.00+05:30,death,433049
2021-08-19T08:00:00.00+05:30,total_confirmed_cases,32322258
2021-08-20T08:00:00.00+05:30,active_cases,363605
2021-08-20T08:00:00.00+05:30,cured,31561635
2021-08-20T08:00:00.00+05:30,death,433589
2021-08-20T08:00:00.00+05:30,total_confirmed_cases,32358829
2021-08-21T08:00:00.00+05:30,active_cases,361340
2021-08-21T08:00:00.00+05:30,cured,31597982
2021-08-21T08:00:00.00+05:30,death,433964
2021-08-21T08:00:00.00+05:30,total_confirmed_cases,32393286
2021-08-22T08:00:00.00+05:30,active_cases,353398
2021-08-22T08:00:00.00+05:30,cured,31636469
2021-08-22T08:00:00.00+05:30,death,434367
2021-08-22T08:00:00.00+05:30,total_confirmed_cases,32424234
2021-08-23T08:00:00.00+05:30,active_cases,333924
2021-08-23T08:00:00.00+05:30,cured,31680626
2021-08-23T08:00:00.00+05:30,death,434756
2021-08-23T08:00:00.00+05:30,total_confirmed_cases,32449306
2021-08-24T08:00:00.00+05:30,active_cases,319551
2021-08-24T08:00:00.00+05:30,cured,31720112
2021-08-24T08:00:00.00+05:30,death,435110
2021-08-24T08:00:00.00+05:30,total_confirmed_cases,32474773
2021-08-25T08:00:00.00+05:30,active_cases,322327
2021-08-25T08:00:00.00+05:30,cured,31754281
2021-08-25T08:00:00.00+05:30,death,435758
2021-08-25T08:00:00.00+05:30,total_confirmed_cases,32512366
2021-08-26T08:00:00.00+05:30,active_cases,333725
2021-08-26T08:00:00.00+05:30,cured,31788440
2021-08-26T08:00:00.00+05:30,death,436365
2021-08-26T08:00:00.00+05:30,total_confirmed_cases,32558530
2021-08-27T08:00:00.00+05:30,active_cases,344899
2021-08-27T08:00:00.00+05:30,cured,31821428
2021-08-27T08:00:00.00+05:30,death,436861
2021-08-27T08:00:00.00+05:30,total_confirmed_cases,32603188
2021-08-28T08:00:00.00+05:30,active_cases,359775
2021-08-28T08:00:00.00+05:30,cured,31852802
2021-08-28T08:00:00.00+05:30,death,437370
2021-08-28T08:00:00.00+05:30,total_confirmed_cases,32649947
2021-08-29T08:00:00.00+05:30,active_cases,368558
2021-08-29T08:00:00.00+05:30,cured,31888642
2021-08-29T08:00:00.00+05:30,death,437830
2021-08-29T08:00:00.00+05:30,total_confirmed_cases,32695030
2021-08-30T08:00:00.00+05:30,active_cases,376324
2021-08-30T08:00:00.00+05:30,cured,31923405
2021-08-30T08:00:00.00+05:30,death,438210
2021-08-30T08:00:00.00+05:30,total_confirmed_cases,32737939
2021-08-31T08:00:00.00+05:30,active_cases,370640
2021-08-31T08:00:00.00+05:30,cured,31959680
2021-08-31T08:00:00.00+05:30,death,438560
2021-08-31T08:00:00.00+05:30,total_confirmed_cases,32768880
2021-09-01T08:00:00.00+05:30,active_cases,378181
2021-09-01T08:00:00.00+05:30,cured,31993644
2021-09-01T08:00:00.00+05:30,death,439020
2021-09-01T08:00:00.00+05:30,total_confirmed_cases,32810845
2021-09-02T08:00:00.00+05:30,active_cases,389583
2021-09-02T08:00:00.00+05:30,cured,32028825
2021-09-02T08:00:00.00+05:30,death,439529
2021-09-02T08:00:00.00+05:30,total_confirmed_cases,32857937
2021-09-03T08:00:00.00+05:30,active_cases,399778
2021-09-03T08:00:00.00+05:30,cured,32063616
2021-09-03T08:00:00.00+05:30,death,439895
2021-09-03T08:00:00.00+05:30,total_confirmed_cases,32903289
2021-09-04T08:00:00.00+05:30,active_cases,405681
2021-09-04T08:00:00.00+05:30,cured,32100001
2021-09-04T08:00:00.00+05:30,death,440225
2021-09-04T08:00:00.00+05:30,total_confirmed_cases,32945907
2021-09-05T08:00:00.00+05:30,active_cases,410048
2021-09-05T08:00:00.00+05:30,cured,32138092
2021-09-05T08:00:00.00+05:30,death,440533
2021-09-05T08:00:00.00+05:30,total_confirmed_cases,32988673
2021-09-06T08:00:00.00+05:30,active_cases,404874
